ds;country;polygon_source;polygon_id;polygon_name;all_day_bing_tiles_visited_relative_change;all_day_ratio_single_tile_users;baseline_name;baseline_type
23/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.06448;0.19018;full_february;DAY_OF_WEEK
24/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.11314;0.18471;full_february;DAY_OF_WEEK
25/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.50365;0.31058;full_february;DAY_OF_WEEK
26/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.18693;0.24351;full_february;DAY_OF_WEEK
27/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.21251;0.39068;full_february;DAY_OF_WEEK
28/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.2032;0.25264;full_february;DAY_OF_WEEK
29/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.158;0.21977;full_february;DAY_OF_WEEK
30/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.1261;0.21098;full_february;DAY_OF_WEEK
31/12/2020;FRA;GADM;FRA.3_1;Bretagne;-0.13175;0.19487;full_february;DAY_OF_WEEK
01/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.5136;0.34711;full_february;DAY_OF_WEEK
02/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.16303;0.24914;full_february;DAY_OF_WEEK
03/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.20643;0.39302;full_february;DAY_OF_WEEK
04/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.13418;0.20166;full_february;DAY_OF_WEEK
05/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10531;0.18141;full_february;DAY_OF_WEEK
06/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10641;0.1925;full_february;DAY_OF_WEEK
07/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07547;0.17652;full_february;DAY_OF_WEEK
08/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11538;0.16698;full_february;DAY_OF_WEEK
09/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.13327;0.21411;full_february;DAY_OF_WEEK
10/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.17857;0.35374;full_february;DAY_OF_WEEK
11/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08015;0.18349;full_february;DAY_OF_WEEK
12/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09278;0.1815;full_february;DAY_OF_WEEK
13/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09785;0.18926;full_february;DAY_OF_WEEK
14/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08162;0.1768;full_february;DAY_OF_WEEK
15/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09652;0.15314;full_february;DAY_OF_WEEK
16/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.24585;0.25022;full_february;DAY_OF_WEEK
17/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.15784;0.34368;full_february;DAY_OF_WEEK
18/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11293;0.18833;full_february;DAY_OF_WEEK
19/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11834;0.18061;full_february;DAY_OF_WEEK
20/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.13369;0.19941;full_february;DAY_OF_WEEK
21/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.1212;0.18703;full_february;DAY_OF_WEEK
22/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.12168;0.16125;full_february;DAY_OF_WEEK
23/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.16276;0.21736;full_february;DAY_OF_WEEK
24/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.22413;0.36511;full_february;DAY_OF_WEEK
25/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06318;0.17399;full_february;DAY_OF_WEEK
26/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11514;0.18385;full_february;DAY_OF_WEEK
27/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.13554;0.20151;full_february;DAY_OF_WEEK
28/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09347;0.17875;full_february;DAY_OF_WEEK
29/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09508;0.15567;full_february;DAY_OF_WEEK
30/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.1847;0.23246;full_february;DAY_OF_WEEK
31/01/2021;FRA;GADM;FRA.3_1;Bretagne;-0.25481;0.38352;full_february;DAY_OF_WEEK
01/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10992;0.18993;full_february;DAY_OF_WEEK
02/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09494;0.17226;full_february;DAY_OF_WEEK
03/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11302;0.19008;full_february;DAY_OF_WEEK
04/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08017;0.1739;full_february;DAY_OF_WEEK
05/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0933;0.15348;full_february;DAY_OF_WEEK
06/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11825;0.20531;full_february;DAY_OF_WEEK
07/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.18889;0.36016;full_february;DAY_OF_WEEK
08/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08798;0.18565;full_february;DAY_OF_WEEK
09/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.18848;0.21948;full_february;DAY_OF_WEEK
10/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.27848;0.25988;full_february;DAY_OF_WEEK
11/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.18643;0.24102;full_february;DAY_OF_WEEK
12/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.30467;0.25792;full_february;DAY_OF_WEEK
13/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.21141;0.24737;full_february;DAY_OF_WEEK
14/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.24877;0.38305;full_february;DAY_OF_WEEK
15/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.089;0.19024;full_february;DAY_OF_WEEK
16/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.086;0.17618;full_february;DAY_OF_WEEK
17/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09213;0.18644;full_february;DAY_OF_WEEK
18/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0615;0.17066;full_february;DAY_OF_WEEK
19/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09157;0.16014;full_february;DAY_OF_WEEK
20/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.12772;0.2199;full_february;DAY_OF_WEEK
21/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10684;0.33648;full_february;DAY_OF_WEEK
22/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11664;0.20794;full_february;DAY_OF_WEEK
23/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10076;0.18836;full_february;DAY_OF_WEEK
24/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07445;0.1839;full_february;DAY_OF_WEEK
25/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.09305;0.19379;full_february;DAY_OF_WEEK
26/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08493;0.16714;full_february;DAY_OF_WEEK
27/02/2021;FRA;GADM;FRA.3_1;Bretagne;-0.03926;0.19591;full_february;DAY_OF_WEEK
28/02/2021;FRA;GADM;FRA.3_1;Bretagne;0.05534;0.29007;full_february;DAY_OF_WEEK
01/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06313;0.18829;full_february;DAY_OF_WEEK
02/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07803;0.18327;full_february;DAY_OF_WEEK
03/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08958;0.19263;full_february;DAY_OF_WEEK
04/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.08178;0.19019;full_february;DAY_OF_WEEK
05/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.11928;0.17828;full_february;DAY_OF_WEEK
06/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07287;0.19934;full_february;DAY_OF_WEEK
07/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.03116;0.30767;full_february;DAY_OF_WEEK
08/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.05526;0.17364;full_february;DAY_OF_WEEK
09/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06007;0.16333;full_february;DAY_OF_WEEK
10/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.12155;0.20034;full_february;DAY_OF_WEEK
11/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0742;0.17055;full_february;DAY_OF_WEEK
12/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10714;0.16073;full_february;DAY_OF_WEEK
13/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.16187;0.22384;full_february;DAY_OF_WEEK
14/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10501;0.32741;full_february;DAY_OF_WEEK
15/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06778;0.17522;full_february;DAY_OF_WEEK
16/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07387;0.16557;full_february;DAY_OF_WEEK
17/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06375;0.17205;full_february;DAY_OF_WEEK
18/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.05097;0.16468;full_february;DAY_OF_WEEK
19/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.07721;0.15533;full_february;DAY_OF_WEEK
20/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0733;0.19936;full_february;DAY_OF_WEEK
21/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10827;0.33947;full_february;DAY_OF_WEEK
22/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.04331;0.1709;full_february;DAY_OF_WEEK
23/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0374;0.15878;full_february;DAY_OF_WEEK
24/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.06055;0.1764;full_february;DAY_OF_WEEK
25/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.03172;0.16324;full_february;DAY_OF_WEEK
26/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10206;0.16568;full_february;DAY_OF_WEEK
27/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.10248;0.20657;full_february;DAY_OF_WEEK
28/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.03143;0.31092;full_february;DAY_OF_WEEK
29/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.0126;0.16336;full_february;DAY_OF_WEEK
30/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.00212;0.15191;full_february;DAY_OF_WEEK
31/03/2021;FRA;GADM;FRA.3_1;Bretagne;-0.01903;0.16511;full_february;DAY_OF_WEEK
01/04/2021;FRA;GADM;FRA.3_1;Bretagne;0.04292;0.14526;full_february;DAY_OF_WEEK
01/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.07508;0.304;full_february;DAY_OF_WEEK
02/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.02415;0.15063;full_february;DAY_OF_WEEK
03/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04789;0.13416;full_february;DAY_OF_WEEK
04/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.02374;0.15177;full_february;DAY_OF_WEEK
05/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.02692;0.14269;full_february;DAY_OF_WEEK
06/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04407;0.12155;full_february;DAY_OF_WEEK
07/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.01484;0.1709;full_february;DAY_OF_WEEK
08/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.05429;0.28994;full_february;DAY_OF_WEEK
09/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04977;0.14255;full_february;DAY_OF_WEEK
10/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04226;0.1395;full_february;DAY_OF_WEEK
11/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03435;0.14697;full_february;DAY_OF_WEEK
12/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.02684;0.13486;full_february;DAY_OF_WEEK
13/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03268;0.12205;full_february;DAY_OF_WEEK
14/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.12181;0.20994;full_february;DAY_OF_WEEK
15/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.09802;0.27552;full_february;DAY_OF_WEEK
16/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.14415;0.22556;full_february;DAY_OF_WEEK
17/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.32994;0.32569;full_february;DAY_OF_WEEK
18/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.53328;0.46511;full_february;DAY_OF_WEEK
19/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55477;0.46956;full_february;DAY_OF_WEEK
20/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60117;0.46874;full_february;DAY_OF_WEEK
21/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.68432;0.5697;full_february;DAY_OF_WEEK
22/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.7034;0.68686;full_february;DAY_OF_WEEK
23/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60482;0.51024;full_february;DAY_OF_WEEK
24/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.59012;0.51038;full_february;DAY_OF_WEEK
25/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60475;0.51413;full_february;DAY_OF_WEEK
26/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60619;0.51551;full_february;DAY_OF_WEEK
27/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.62571;0.49415;full_february;DAY_OF_WEEK
28/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.67949;0.54787;full_february;DAY_OF_WEEK
29/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.7166;0.70792;full_february;DAY_OF_WEEK
30/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.61197;0.53182;full_february;DAY_OF_WEEK
31/03/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.58474;0.50716;full_february;DAY_OF_WEEK
01/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.58317;0.49291;full_february;DAY_OF_WEEK
02/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.5831;0.48784;full_february;DAY_OF_WEEK
03/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60175;0.4788;full_february;DAY_OF_WEEK
04/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.65068;0.5094;full_february;DAY_OF_WEEK
05/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.66581;0.62038;full_february;DAY_OF_WEEK
06/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.58768;0.50664;full_february;DAY_OF_WEEK
07/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55079;0.46761;full_february;DAY_OF_WEEK
08/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55552;0.46301;full_february;DAY_OF_WEEK
09/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.54838;0.45062;full_february;DAY_OF_WEEK
10/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55998;0.42905;full_february;DAY_OF_WEEK
11/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.62524;0.47748;full_february;DAY_OF_WEEK
12/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.65861;0.60176;full_february;DAY_OF_WEEK
13/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.74011;0.60782;full_february;DAY_OF_WEEK
14/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.53466;0.43399;full_february;DAY_OF_WEEK
15/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.51884;0.43895;full_february;DAY_OF_WEEK
16/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.51919;0.4317;full_february;DAY_OF_WEEK
17/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.54279;0.41971;full_february;DAY_OF_WEEK
18/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.61509;0.47489;full_february;DAY_OF_WEEK
19/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.64903;0.6156;full_february;DAY_OF_WEEK
20/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.523;0.4448;full_february;DAY_OF_WEEK
21/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.48823;0.42408;full_february;DAY_OF_WEEK
22/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.49194;0.41166;full_february;DAY_OF_WEEK
23/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.489;0.40633;full_february;DAY_OF_WEEK
24/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.51404;0.39395;full_february;DAY_OF_WEEK
25/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.59514;0.46295;full_february;DAY_OF_WEEK
26/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.5975;0.55579;full_february;DAY_OF_WEEK
27/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.47827;0.41819;full_february;DAY_OF_WEEK
28/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.45965;0.41555;full_february;DAY_OF_WEEK
29/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.46552;0.42327;full_february;DAY_OF_WEEK
30/04/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.4498;0.39785;full_february;DAY_OF_WEEK
01/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.73565;0.57801;full_february;DAY_OF_WEEK
02/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55615;0.42664;full_february;DAY_OF_WEEK
03/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.60532;0.57416;full_february;DAY_OF_WEEK
04/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.41215;0.36835;full_february;DAY_OF_WEEK
05/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.39789;0.36792;full_february;DAY_OF_WEEK
06/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.38665;0.34848;full_february;DAY_OF_WEEK
07/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.36854;0.3283;full_february;DAY_OF_WEEK
08/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.63999;0.46017;full_february;DAY_OF_WEEK
09/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.51105;0.37743;full_february;DAY_OF_WEEK
10/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.55215;0.52886;full_february;DAY_OF_WEEK
11/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.24826;0.29915;full_february;DAY_OF_WEEK
12/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.15596;0.24153;full_february;DAY_OF_WEEK
13/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.19592;0.25966;full_february;DAY_OF_WEEK
14/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.18097;0.24188;full_february;DAY_OF_WEEK
15/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.18968;0.21835;full_february;DAY_OF_WEEK
16/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.18149;0.23554;full_february;DAY_OF_WEEK
17/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.18871;0.32824;full_february;DAY_OF_WEEK
18/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.12446;0.22684;full_february;DAY_OF_WEEK
19/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.10376;0.21547;full_february;DAY_OF_WEEK
20/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.09843;0.20831;full_february;DAY_OF_WEEK
21/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.37371;0.30601;full_february;DAY_OF_WEEK
22/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.20923;0.21491;full_february;DAY_OF_WEEK
23/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.21644;0.2517;full_february;DAY_OF_WEEK
24/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.15325;0.32063;full_february;DAY_OF_WEEK
25/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.10591;0.22018;full_february;DAY_OF_WEEK
26/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.08554;0.20875;full_february;DAY_OF_WEEK
27/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.08938;0.21199;full_february;DAY_OF_WEEK
28/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.09538;0.20561;full_february;DAY_OF_WEEK
29/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.09507;0.1867;full_february;DAY_OF_WEEK
30/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.09634;0.20809;full_february;DAY_OF_WEEK
31/05/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.11054;0.29312;full_february;DAY_OF_WEEK
01/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.29655;0.28768;full_february;DAY_OF_WEEK
02/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02498;0.18206;full_february;DAY_OF_WEEK
03/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02326;0.19291;full_february;DAY_OF_WEEK
04/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.06093;0.19663;full_february;DAY_OF_WEEK
05/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.0577;0.17986;full_february;DAY_OF_WEEK
06/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.03771;0.19545;full_february;DAY_OF_WEEK
07/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.03002;0.27214;full_february;DAY_OF_WEEK
08/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02113;0.19438;full_february;DAY_OF_WEEK
09/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.00922;0.18105;full_february;DAY_OF_WEEK
10/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.01547;0.18486;full_february;DAY_OF_WEEK
11/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02768;0.18857;full_february;DAY_OF_WEEK
12/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.04649;0.17463;full_february;DAY_OF_WEEK
13/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.05761;0.19782;full_february;DAY_OF_WEEK
14/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.05817;0.29491;full_february;DAY_OF_WEEK
15/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02495;0.19527;full_february;DAY_OF_WEEK
16/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.01507;0.18518;full_february;DAY_OF_WEEK
17/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02156;0.18857;full_february;DAY_OF_WEEK
18/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02605;0.18188;full_february;DAY_OF_WEEK
19/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.01813;0.1634;full_february;DAY_OF_WEEK
20/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.01614;0.18633;full_february;DAY_OF_WEEK
21/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.00145;0.27284;full_february;DAY_OF_WEEK
22/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03275;0.16942;full_february;DAY_OF_WEEK
23/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03769;0.15982;full_february;DAY_OF_WEEK
24/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.0125;0.17631;full_february;DAY_OF_WEEK
25/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.00638;0.16515;full_february;DAY_OF_WEEK
26/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.01236;0.1525;full_february;DAY_OF_WEEK
27/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.01647;0.19068;full_february;DAY_OF_WEEK
28/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.02183;0.28285;full_february;DAY_OF_WEEK
29/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.0376;0.16882;full_february;DAY_OF_WEEK
30/06/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.06145;0.1554;full_february;DAY_OF_WEEK
01/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03823;0.16537;full_february;DAY_OF_WEEK
02/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04894;0.15163;full_february;DAY_OF_WEEK
03/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04149;0.14154;full_february;DAY_OF_WEEK
04/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.05406;0.17695;full_february;DAY_OF_WEEK
05/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.0306;0.26885;full_february;DAY_OF_WEEK
06/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.06193;0.16732;full_february;DAY_OF_WEEK
07/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.08508;0.15437;full_february;DAY_OF_WEEK
08/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.05752;0.15668;full_february;DAY_OF_WEEK
09/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.04454;0.16066;full_february;DAY_OF_WEEK
10/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.0766;0.14808;full_february;DAY_OF_WEEK
11/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.14548;0.16936;full_february;DAY_OF_WEEK
12/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.13426;0.24665;full_february;DAY_OF_WEEK
13/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.03198;0.1765;full_february;DAY_OF_WEEK
14/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;-0.23537;0.26289;full_february;DAY_OF_WEEK
15/07/2020;FRA;GADM;FRA.4_1;Centre-Val de Loire;0.08585;0.157;full_february;DAY_OF_WEEK
